7427.076941,1,0,0,0,0,0.727273,0,9000,1636.361601
4047.480828,1,2380.55,738.38,0.75,0.75,0.333333,41,5000,1617.894416
6269.418144,1,204,0,0.083333,0,0.333333,2,9000,1237.111661
1411.60223,0.454545,963.24,0,0.083333,0,0.333333,6,7500,20071.07544
663.44781,0.727273,0,0,0,0,0.25,0,1800,3067.05783
784.889762,0.909091,1526.59,740.29,0.583333,0.333333,0.25,27,3000,1262.309666
4104.710798,1,203.82,0,0.083333,0,0,1,4500,868.275275
1360.742377,1,0,0,0,0,0.083333,0,1500,378.294227
5315.945594,1,1525.44,1055.64,1,1,0,20,8500,1430.341501
2242.311686,1,437,340,0.333333,0.333333,0.166667,5,2400,0
474.447149,0.5,109.74,109.74,0.375,0.25,0.125,3,1700,176.013005
3910.111237,1,0,0,0,0,0.5,0,4200,0
229.867179,1,2390.6,987.67,1,1,0,87,3300,2543.953559
863.809833,1,507.5,0,0.166667,0,0.083333,3,4000,587.866451
4931.331857,1,901.42,255.35,0.625,0.25,0.875,9,12000,8113.297346
1078.888565,1,3107.85,886.11,0.666667,0.5,0,18,2500,1399.82834
1565.681099,1,0,0,0,0,0.25,0,3500,691.825279
464.674156,0.888889,1979.22,0,0.666667,0,0.111111,11,3000,3110.052742
6.660517,0.636364,310,310,0.666667,0.666667,0,8,1000,417.016763
1311.995984,1,1283.9,0,0.25,0,0,6,6000,0
3625.218146,1,313.27,0,0.25,0,0.416667,4,4000,0
2386.330629,1,5217.62,428.53,0.916667,0.5,0,42,7500,5678.729613
3971.138765,1,0,0,0,0,0.181818,0,4000,764.938728
5493.90406,1,229,229,0.416667,0.333333,0.333333,6,6000,2110.557023
1879.114033,0.727273,113,0,0.166667,0,0,2,6500,3509.686561
1555.793701,1,66.2,0,0.083333,0,0,1,1600,338.083661
809.582978,0.909091,0,0,0,0,0.545455,0,4150,4372.148648
7.152356,0.090909,840,0,0.083333,0,0,1,1600,0
1923.886805,1,1887.64,1887.64,1,1,0.083333,61,1850,3688.045998
1758.059987,1,412.33,87.12,0.583333,0.166667,0,11,1800,777.451648
809.847455,0.875,0,0,0,0,0.125,0,1500,146.074769
1576.305029,1,0,0,0,0,0.416667,0,2500,540.022225
3990.523579,1,263.5,72.9,0.666667,0.583333,0,8,6000,6876.836205
1699.435486,1,1363.69,0,0.333333,0,0,4,1700,1623.816348
5487.683724,1,419.1,419.1,0.916667,0.833333,0.333333,11,6250,1288.214909
2990.422186,0.909091,4523.27,2859.18,0.666667,0.583333,0.833333,33,7000,28232.69446
656.01301,1,0,0,0,0,0.125,0,7000,910.457985
1808.972419,1,713.9,210.82,0.5,0.4,0,8,2250,889.017418
532.334517,0.909091,791.94,275.3,0.272727,0.181818,0,7,6000,1305.177304
5860.433624,1,561.87,312.37,0.833333,0.75,0,14,6000,1990.044998
1727.638449,1,606.11,0,1,0,0,17,11000,2959.920544
578.809679,1,320,320,0.75,0.666667,0,8,1500,1438.910569
1205.716678,1,0,0,0,0,0.083333,0,1200,29.278671
6593.820644,1,388.66,0,0.583333,0,0.416667,7,7000,1624.583114
17.357563,0.909091,244.85,204.64,0.666667,0.583333,0,13,5000,357.802082
81.584711,0.272727,0,0,0,0,0.166667,0,9500,116.569033
3.78631,0.636364,133.05,104.85,0.416667,0.25,0,5,12000,210.053432
42.46443,0.545455,396,396,0.5,0.416667,0,12,1200,725.606194
1935.362486,1,4915.6,400.26,1,0.333333,0.083333,50,9000,4921.066897
134.917202,1,1247.8,0,1,0,0,22,16500,1275.229436
7069.950386,1,1603.78,158.64,1,1,0.75,23,11000,4589.873897
8181.251131,1,2258.01,939.23,1,1,0.75,60,13500,3021.575846
4037.305658,1,45,0,0.083333,0,0.083333,1,4500,1073.844885
6110.265264,1,0,0,0,0,0.416667,0,6500,1502.205631
9381.255094,1,5100.07,3952.24,1,0.916667,0.083333,46,9000,6409.496345
1977.00709,1,1032.04,805.14,0.909091,0.818182,0.545455,17,4000,3056.424974
1321.47608,1,45.65,0,0.083333,0,0.083333,1,1800,440.840439
1307.717841,1,405.6,0,0.166667,0,0,2,2400,0
2329.485768,1,213.34,0,0.25,0,0,3,2400,0
1139.782882,1,0,0,0,0,0.083333,0,1200,151.823651
1619.955708,1,739.44,0,0.666667,0,0,11,6000,417.128532
3505.671311,1,0,0,0,0,0.5,0,4000,0
4.708041,0.363636,79,79,0.25,0.166667,0,3,7000,217.820198
0,0,0,0,0,0,0.142857,0,3000,138.021428
4.875885,0.666667,20,0,0.111111,0,0,1,1500,26.487919
23.394411,0.272727,1346.28,1346.28,1,1,0,12,2000,712.149153
3539.801912,1,2823.8,1283.39,0.916667,0.833333,0,75,5700,9172.788366
0.62424,0.090909,389.96,389.96,1,1,0,31,4500,0
862.07238,1,0,0,0,0,0.083333,0,4000,2236.890255
2441.542991,1,808,0,0.25,0,0.333333,4,4000,532.741699
408.656365,1,941.64,941.64,1,1,0,12,2500,1097.78942
4986.400804,1,0,0,0,0,0.583333,0,8000,1241.538024
1246.624558,1,423.7,246.06,0.666667,0.5,0.083333,10,2000,577.050373
6644.201651,1,4478.75,1757.16,1,1,0.583333,64,9000,10857.94321
156.216753,0.818182,1354.86,769.23,0.916667,0.833333,0,34,5500,858.976682
3393.351236,1,0,0,0,0,0.083333,0,4200,0
5322.994094,1,2812.2,1955.08,1,1,0.333333,81,8500,1509.423237
6458.56209,1,0,0,0,0,0.25,0,7000,1277.76778
175.341651,0.818182,1508.9,256.54,0.666667,0.333333,0,14,5000,1884.227778
680.195157,1,1045.57,377.62,1,1,0,25,3000,552.432305
223.763616,0.636364,2309.78,2309.78,0.583333,0.5,0,12,6500,1206.81188
1785.626943,1,0,0,0,0,0.25,0,1800,687.691735
54.933231,0.272727,495,495,0.166667,0.166667,0,2,7000,1969.845566
2662.629852,1,0,0,0,0,0.333333,0,3000,932.418855
8504.876253,1,6724.26,2624.18,1,1,0.5,85,17000,1888.756861
1464.324632,1,1174.39,0,0.25,0,0,8,9000,0
2114.158683,1,5580.85,5580.85,1,1,0,75,8500,3564.977774
2876.396444,1,0,0,0,0,0.166667,0,3200,1065.426905
14224.11541,1,0,0,0,0,0.333333,0,19000,3066.614272
2392.917738,1,12462.44,0,0.916667,0,0,217,2800,11628.71557
57.453201,0.75,0,0,0,0,0.125,0,1200,385.853874
4245.855092,1,1957.3,880,0.833333,0.583333,0,19,5000,1004.35474
11167.23403,1,150.64,0,0.083333,0,0.5,1,17000,2606.059389
69.405545,0.090909,0,0,0,0,0.083333,0,13000,0
116.654149,0.272727,907,0,0.25,0,0.083333,8,5000,0
4637.848144,1,1271.12,919.58,0.833333,0.833333,0,33,5000,1906.032044
24.28497,0.636364,250.6,250.6,0.583333,0.5,0,7,3000,319.762903
9354.06045,1,796.33,0,0.083333,0,0.666667,1,13000,10664.65866
231.108995,1,440,440,0.916667,0.916667,0,22,4000,554.116542
1562.633343,1,1330.62,160.99,0.5,0.25,0,8,2000,1020.783647
2494.868559,1,5491.79,4101.29,1,1,0,52,17000,1015.311953
706.132889,1,897.86,183.34,0.916667,0.916667,0.25,18,1200,972.358048
19043.13856,1,22009.92,12560.85,1,1,0,216,18000,23018.57583
2235.103331,1,720.6,0,1,0,0.083333,12,2500,1061.292471
947.13081,1,197.06,48.4,0.333333,0.166667,0,5,1000,492.200419
764.042156,0.818182,0,0,0,0,0.166667,0,7500,1566.806897
5347.814547,1,0,0,0,0,0.5,0,7000,0
10598.46777,1,2084.48,784,0.666667,0.583333,0,13,21500,3219.621433
2163.678757,1,5779.36,2342.83,1,1,0,97,6500,4416.41268
3057.400553,1,1025,0,0.083333,0,0,2,7500,698.854095
19.354559,0.909091,689.7,689.7,0.833333,0.833333,0,10,10000,746.691026
264.811595,1,28.65,0,0.083333,0,0.083333,1,9000,1235.630069
1108.22253,0.909091,944.96,780,0.5,0.416667,0,9,1500,1955.198953
906.573724,1,1039.2,959.2,0.833333,0.833333,0.083333,11,13500,1855.235407
7679.62904,1,4059.93,4059.93,0.583333,0.5,0.166667,14,7000,3685.61062
1523.911458,1,4075.37,753.09,1,1,0,31,6500,2254.26002
49.206256,1,870.24,870.24,1,1,0,24,8000,835.839952
13673.07961,1,9792.23,5832.42,1,1,0.75,216,20000,11717.30794
106.455975,0.636364,2463.12,1673.59,1,1,0,46,4000,2573.722764
119.760904,0.363636,1859.34,1859.34,0.333333,0.25,0,4,20000,3104.275623
5837.105453,1,3488.49,226.24,1,0.5,0.75,46,7900,0
1734.510004,1,0,0,0,0,0.166667,0,1800,363.474455
2765.748281,1,7283.31,2196,1,0.666667,0,77,11000,14373.3929
1046.37041,1,295,0,0.083333,0,0.083333,2,1200,439.407082
2737.367678,1,0,0,0,0,0.416667,0,3000,778.827993
4014.818167,1,0,0,0,0,0.083333,0,8500,1009.185035
871.568977,1,648.22,533.22,1,1,0,27,1200,1110.886425
1610.040203,1,557.19,31.55,0.25,0.166667,0,5,4000,422.711848
114.593817,1,469.98,469.98,1,0.833333,0,6,1000,367.109312
5800.587339,1,0,0,0,0,0.083333,0,6500,1346.365584
823.103926,0.363636,131.64,131.64,1,1,0,12,8000,2916.071564
595.677343,1,5078.14,747.61,0.916667,0.75,0.083333,42,15000,4756.654374
1128.124563,1,924.6,924.6,1,1,0,12,1000,1202.711782
349.441102,1,1975.4,581.9,0.666667,0.333333,0,17,4000,1795.012223
840.804076,0.666667,0,0,0,0,0.222222,0,4000,3621.266477
975.942008,1,10221.35,3079.97,1,0.833333,0.583333,130,10500,10693.49585
23.111088,0.363636,300,300,0.25,0.166667,0,3,12500,291.948834
2187.732265,0.857143,0,0,0,0,0.285714,0,3000,1423.788603
11972.01104,1,5715,1029.46,1,1,0.166667,90,14000,4639.513745
1608.451822,1,0,0,0,0,0.166667,0,1800,470.565984
1872.926275,1,766.61,0,0.833333,0,0.25,12,2300,0
2933.240476,1,0,0,0,0,0.583333,0,3000,2431.578544
336.799916,1,3535.8,1921.1,1,0.916667,0,44,20000,2814.231227
36.236312,0.454545,256.11,256.11,0.416667,0.416667,0,5,5300,831.375322
903.29781,1,2697.48,2546.98,1,1,0,39,2500,1686.196344
0,0,23,23,0.083333,0.083333,0,1,5000,0
2881.253586,1,117,117,0.25,0.166667,0.75,3,4500,17301.83238
5.465999,0.090909,196.81,23.81,0.083333,0.083333,0,3,12000,0
117.442684,1,653.73,160.73,0.666667,0.416667,0,15,10000,441.588141
168.522709,0.818182,2009.05,2009.05,0.833333,0.75,0,22,1200,2612.760497
1706.014379,1,147.78,147.78,0.166667,0.166667,0.25,2,6000,1186.062765
874.583247,1,516.54,357.47,1,0.916667,0,30,900,579.749308
861.001207,1,969.56,0,0.416667,0,0.083333,6,2400,0
966.251742,1,311.45,0,0.333333,0,0.083333,15,1500,277.522439
38.615644,0.727273,280.4,0,0.25,0,0,3,6150,254.392984
189.687964,1,66.14,0,0.083333,0,0,2,6000,0
40.417255,0.363636,79.2,0,0.083333,0,0.083333,1,4000,1647.880773
5462.897068,1,1453.32,1453.32,0.5,0.5,0,18,16500,1382.269127
3983.923705,1,756.54,0,0.5,0,0,15,4000,1110.870941
5588.846272,1,3507.35,2903.6,0.916667,0.833333,0,34,11500,1412.597253
281.170378,0.818182,3163.69,3106.89,0.75,0.666667,0,36,8000,2422.911622
130.251538,0.909091,1343.19,260.4,1,0.583333,0,33,15000,1043.55929
1973.814964,1,873,0,0.166667,0,0,5,8000,541.722532
5698.539876,1,47.55,47.55,0.166667,0.166667,0.75,2,6000,2976.579866
43.103899,0.454545,370,0,0.166667,0,0,2,23000,1212.054219
566.546048,0.909091,405.75,92,0.5,0.416667,0.333333,12,2000,1249.835142
24.527253,0.909091,261.64,261.64,0.833333,0.833333,0,10,4000,376.758504
8350.145568,1,1989.28,1146.48,0.333333,0.166667,0.083333,8,14000,4720.900413
4559.779234,1,10848.5,2640.5,1,1,0,123,7500,9423.715495
2.67713,0.090909,43.39,43.39,0.083333,0.083333,0,1,4000,130.107234
1570.682346,1,645.32,0,0.166667,0,0.416667,2,1800,2591.391006
7201.736985,1,987.1,125,0.333333,0.083333,0.25,9,10500,1941.541158
6467.885013,1,1464.14,485.43,0.833333,0.666667,0.416667,23,11500,1658.563509
64.080909,0.454545,927,327,0.25,0.166667,0,4,5000,1260.16384
5635.860679,1,393.62,239.9,0.916667,0.166667,0.75,15,10000,1919.630466
3670.50596,1,965.5,89.37,0.5,0.083333,0,9,7500,1034.932404
2458.376257,0.818182,0,0,0,0,0.083333,0,7500,4543.63481
768.004936,1,336.41,0,0.75,0,0,9,6000,947.696134
75.647479,0.727273,540,540,0.25,0.166667,0,3,4000,548.967281
2.433254,0.181818,36,36,0.166667,0.083333,0,2,7500,0
1121.730896,1,878.52,775.42,1,0.916667,0.083333,39,1500,542.836917
7.56809,0.545455,144.26,77.18,0.333333,0.166667,0,7,11500,134.710832
2053.441598,1,493.85,52.5,0.5,0.25,0.833333,10,2000,2795.059574
2422.311938,1,4490.69,1034.44,1,1,0.083333,52,8500,5763.666926
9047.621884,1,11188.62,5089.46,1,1,0,151,10000,11994.41815
3061.213971,1,1829.2,36.5,1,0.083333,0,17,7000,971.234118
41.642389,0.857143,75.99,0,0.142857,0,0,1,2700,69.163384
5431.622968,1,1824.16,225.6,1,0.75,0,23,14500,1508.016452
6571.484039,1,9325.22,0,0.333333,0,0,5,8500,11036.72668
28.461629,1,100,0,0.083333,0,0,1,4000,125.769169
4178.625215,1,1431.89,1001.2,1,0.833333,0,39,4000,2384.542045
3019.019487,1,2260.41,904.08,0.833333,0.75,0,25,8500,2187.930651
1.045584,0.333333,0,0,0,0,0.111111,0,1200,1068.581252
2723.369217,0.909091,10410.49,9251.65,0.75,0.583333,0,41,19500,9695.650901
1070.999446,1,990.7,508.7,0.75,0.583333,0,13,1400,505.317328
279.608696,1,3034.92,3034.92,1,1,0,12,2900,2928.909865
1255.901821,1,1038.81,0,0.916667,0,0.083333,21,5700,1215.454299
2229.857287,1,45.65,0,0.083333,0,0,1,2500,542.7463
2363.489077,1,2641.98,1255.68,0.833333,0.75,0.083333,41,3000,1839.928884
4014.388265,1,1189.52,0,1,0,0,12,8000,0
7623.224897,1,300,300,0.5,0.416667,0.25,6,12000,1975.974183
3421.571922,1,126.69,83.81,0.333333,0.25,0.083333,5,10500,2515.435738
48.898611,0.545455,247.09,247.09,0.5,0.416667,0.166667,7,5500,409.594792
1874.716289,1,301.1,218.1,0.583333,0.333333,0,10,1950,586.974046
3215.511032,0.818182,1112.2,0,0.25,0,0.25,4,7200,0
237.235398,0.636364,2410.07,739.57,0.5,0.333333,0,15,4000,3773.727455
1272.927288,1,5350.19,566.85,1,0.916667,0,101,8000,5825.602115
558.476701,1,630.03,0,0.090909,0,0,1,5500,426.092563
2814.207626,1,3197.24,1117.22,1,1,0,49,3000,3574.480603
8.061012,0.363636,133,133,0.25,0.166667,0,3,3000,130.61272
435.862142,1,1646.16,622.74,1,0.75,0,33,12000,1055.835407
6.390383,1,79.66,79.66,1,1,0,12,1500,75.896288
9612.21512,1,319.92,319.92,1,1,0.416667,12,12000,10993.89211
7938.559134,1,3677.52,133.79,1,0.5,0,98,12500,2657.856602
2344.478291,1,1041.63,0,0.25,0,0.333333,14,4000,3033.665478
996.48222,1,675.96,675.96,1,1,0,12,1000,1851.602411
19.508047,1,193.14,193.14,0.416667,0.416667,0,5,2000,220.46377
185.640313,1,1703.23,0,1,0,0,13,11500,1449.039414
5335.302925,1,0,0,0,0,0.166667,0,6000,1350.318606
22.189283,0.363636,234.16,234.16,0.363636,0.272727,0,4,1500,479.910499
5.871769,0.818182,29.68,0,0.083333,0,0,1,10000,76.943584
1049.496471,1,1322.67,225.96,0.833333,0.416667,0.25,28,11000,802.38543
5570.190127,1,1607.88,1607.88,1,1,0,84,13500,1583.411686
1668.591831,1,0,0,0,0,0.166667,0,1800,2166.981163
2224.590946,0.818182,3183,0,0.166667,0,0,2,9000,3823.346244
2903.781184,1,3014.23,1673.89,1,1,0.083333,93,4500,1350.370286
2041.480046,1,7323.38,2378.5,1,0.75,0.083333,81,3000,3792.095079
7755.698607,1,8533.54,4460.78,1,0.833333,0.5,72,10000,4758.209146
614.263149,0.727273,408.93,334.13,0.5,0.5,0,10,9000,2161.153147
8097.334733,1,3999.92,3799.92,1,1,0,14,7500,5624.074339
1082.33027,1,2980.46,2322.68,1,1,0,50,6000,1116.967993
2734.66412,1,560.73,0,0.916667,0,0,11,7500,717.798364
80.708806,1,569.9,0,0.166667,0,0,3,9500,634.000055
2554.525229,1,6186.77,87.69,0.916667,0.25,0.083333,38,10950,11198.92613
535.947221,1,4550.81,1533.83,1,1,0.083333,99,8500,4317.191232
3905.365959,1,150.8,0,0.166667,0,0.416667,2,7500,990.524408
156.278339,1,1385.1,380,1,0.75,0,21,14000,1280.473571
5131.319584,1,32539.78,5992.35,1,1,0,98,11500,26652.34432
5265.763713,1,410.24,365.53,0.916667,0.916667,0.333333,21,16500,12005.3074
2.564117,0.181818,47.95,0,0.083333,0,0,1,1500,294.507498
1873.084577,1,126.57,0,0.25,0,0.083333,4,2100,483.557464
32.124999,0.272727,380.89,0,0.083333,0,0,1,5700,0
1473.495809,1,414,414,0.75,0.666667,0,9,10500,5863.94034
1504.82705,1,2010,1380,1,1,0.083333,14,8500,859.829946
7645.108427,1,4693.15,360.5,0.5,0.333333,0,12,13500,4786.64868
1129.33758,1,498.96,498.96,1,1,0.083333,12,1000,829.505486
668.956687,1,224.2,76.08,0.583333,0.416667,0,9,9500,568.336995
2302.184366,1,2856.57,1933.73,1,1,0,62,2500,2914.419813
272.711518,0.818182,0,0,0,0,0.083333,0,3000,2755.877257
4246.430225,1,0,0,0,0,0.666667,0,7000,6010.525656
2420.761135,1,0,0,0,0,0.083333,0,3000,871.713321
2935.324966,1,409.63,57.76,0.583333,0.083333,0.25,12,5000,580.13865
83.148283,0.636364,843.34,0,0.5,0,0,17,6500,1024.267592
5469.851311,1,0,0,0,0,0.166667,0,6000,1362.966798
280.142117,1,2236.49,1477.97,1,0.666667,0,34,10000,1986.838064
5790.930626,1,464.51,65.1,0.416667,0.166667,0.166667,10,6000,1515.594331
3605.714046,1,1779,0,0.166667,0,0,2,5000,856.05828
3992.261885,1,0,0,0,0,0.583333,0,4000,1057.678259
41.833264,1,456.36,456.36,1,0.916667,0,14,6000,370.996177
635.090434,0.818182,5758.71,3506.34,0.75,0.75,0,48,2900,7943.57021
1521.1681,1,245.98,0,0.166667,0,0.25,2,6000,2261.523522
5547.092593,1,0,0,0,0,0.083333,0,12000,1786.142816
2503.107213,1,733.9,0,1,0,0,13,3000,1620.193277
191.450711,1,1641.07,0,0.666667,0,0.083333,15,500,1583.918811
3621.70204,1,674.73,0,0.25,0,0.166667,12,4000,1139.058595
2762.479434,1,2702.47,1176.16,1,1,0,27,11000,7596.768364
4338.606862,1,0,0,0,0,0.083333,0,8000,8019.800702
388.873921,0.727273,1579.15,116.8,0.583333,0.25,0,15,2700,451.600059
9261.310686,1,0,0,0,0,0.416667,0,11000,1933.413908
208.131845,1,2161.38,1709.88,1,1,0,41,4500,2059.879468
169.088238,1,1482.19,1036.12,1,0.666667,0,26,6000,1289.570234
133.911556,1,1446.05,901.6,1,1,0,16,3500,1364.121036
1613.34907,0.909091,0,0,0,0,0.181818,0,4500,312.433361
566.908563,1,397.06,93.36,0.666667,0.583333,0,12,2100,0
53.208422,1,498.17,39.15,0.916667,0.083333,0,14,15000,611.606459
1329.967543,1,2009.12,712.44,1,1,0.25,36,2500,2715.972095
515.904786,1,5359.02,2959.24,1,1,0,60,6000,0
927.041961,1,0,0,0,0,0.333333,0,1000,719.974244
1872.767651,1,0,0,0,0,0.166667,0,5500,1151.721386
185.396312,1,0,0,0,0,0.363636,0,1000,117.542764
4823.822993,0.857143,0,0,0,0,0.142857,0,7000,863.62306
994.105777,1,126.2,0,0.833333,0,0,10,1950,314.302968
40.089221,1,225,225,1,1,0,12,1500,325.578502
0.478714,0.090909,734.97,575.97,0.833333,0.75,0,16,6000,1159.135064
4732.37354,1,14.95,14.95,0.083333,0.083333,0.416667,1,5700,1289.284068
9206.811696,1,874.98,524.98,0.75,0.666667,0.333333,16,12500,2055.100879
6719.376505,1,0,0,0,0,0.333333,0,7500,1493.089193
2233.074041,1,445.2,0,0.166667,0,0,4,8000,1042.991769
1867.649838,1,0,0,0,0,0.666667,0,4500,476.162309
57.842746,1,689.34,689.34,1,1,0,24,1500,453.842413
4194.033835,0.727273,2006.87,1586.27,0.666667,0.666667,0,26,21000,19714.09728
2459.862339,1,678,0,1,0,0.25,12,2500,1926.31853
850.630114,1,0.05,0,0.083333,0,0.333333,1,1000,1084.281127
353.198215,1,3085.69,52.72,1,0.083333,0,21,8500,2690.525687
2669.160638,1,0,0,0,0,0.166667,0,3000,642.777061
92.440743,0.909091,1080,0,0.75,0,0,12,6000,1077.058667
706.675991,1,2721.16,303.75,1,1,0,32,6500,4952.900653
361.319366,1,3095.96,1712.4,1,0.833333,0,32,14000,4003.782858
2324.086254,0.909091,0,0,0,0,0.909091,0,2300,2147.890523
2922.487907,1,71.07,71.07,0.25,0.166667,0.166667,3,9500,9226.751112
98.364739,0.181818,65,65,0.166667,0.166667,0,2,1200,718.794328
498.208616,1,4786.61,388.97,0.916667,0.5,0,61,9000,3805.669705
16.93339,0.454545,174.42,174.42,0.333333,0.25,0,5,2500,347.08638
3355.631092,1,242.88,242.88,1,1,0,12,13500,6084.115091
907.982017,1,216.94,0,0.166667,0,0.166667,3,3200,222.02316
1132.386178,0.454545,2246.3,0,0.333333,0,0.416667,8,6000,32048.6122
1254.6691,1,361.73,0,0.166667,0,0.083333,2,1500,535.606816
80.336636,0.6,330,0,0.1,0,0,1,1800,345.330572
260.838885,1,2854.11,1056.15,1,0.916667,0,51,9500,2437.332725
17.356961,0.454545,390,300,0.5,0.5,0,7,2000,302.454171
1897.672025,1,422.18,0,1,0,0,12,5500,2961.632199
1032.241153,1,1005.52,541.02,1,0.833333,0,33,3000,1866.265366
3536.601227,1,2132.93,1173.83,1,1,0.75,74,11000,8251.146946
21.580264,0.909091,284.72,284.72,0.666667,0.666667,0,16,5000,344.161416
4211.539631,1,0,0,0,0,0.083333,0,10500,1288.287239
1732.715258,1,3244.16,763.31,1,0.5,0,29,11500,5674.185857
8939.461145,1,2490.17,1585,0.5,0.416667,0.5,8,9500,3957.017497
36.567901,0.090909,1098.31,0,0.083333,0,0,1,4800,0
41.754778,0.181818,636.15,0,0.166667,0,0,5,8500,918.414211
1937.246177,1,3018.93,1316.31,1,1,0,99,5000,3909.837604
99.955082,1,1222.97,1020,1,1,0,16,19500,1142.077891
5135.604593,1,110.18,110.18,0.333333,0.333333,0.333333,4,6000,1716.998424
214.896542,0.636364,0,0,0,0,0.083333,0,3000,2298.902197
1543.287931,1,0,0,0,0,0.083333,0,1800,548.589391
601.92037,1,983.77,380,0.666667,0.25,0,15,2400,389.411161
1261.05733,1,0,0,0,0,0.25,0,1500,866.865018
85.285023,0.75,423.24,136.24,0.625,0.375,0,9,11000,296.01675
1903.688611,1,6079.5,1360,0.916667,0.666667,0.25,31,7300,18552.39489
813.068705,1,439.38,0,0.083333,0,0.25,2,1200,237.996469
1279.325142,1,1207.25,1207.25,1,1,0,59,1200,1282.705869
237.669312,1,259.13,0,0.083333,0,0,1,2300,2680.635587
5747.761139,1,1627.69,1627.69,1,1,0,49,5500,2507.704747
7760.940543,1,0,0,0,0,0.5,0,8000,2845.010795
6388.108487,1,0,0,0,0,0.25,0,8000,10973.14532
426.372628,1,5749.96,310,1,0.25,0,50,12000,5711.540654
8806.866629,1,1490.94,1490.92,1,1,0.166667,25,9000,2116.662516
282.934373,0.181818,0,0,0,0,0.083333,0,3000,0
1128.229387,1,5068.88,1539,1,1,0,76,4500,3904.568067
2045.541408,1,1067.28,1067.28,1,1,0,30,2000,2021.775795
8.520292,0.545455,64.12,0,0.166667,0,0,2,7000,176.600545
11278.95243,1,6855.59,4092.67,0.916667,0.833333,0,39,18500,4868.088671
143.443832,0.636364,1631,1631,0.583333,0.583333,0,7,2500,2550.799492
241.223955,0.909091,180.91,0,0.166667,0,0,6,1400,802.858576
1528.571561,1,0,0,0,0,0.166667,0,1600,353.582373
12474.72954,1,136.88,136.88,0.166667,0.166667,0.166667,2,14000,3519.008859
566.147105,1,0,0,0,0,0.083333,0,2000,1177.661577
1077.606225,0.727273,343.21,0,0.25,0,0.333333,4,1500,930.328071
1.838084,0.272727,16.5,0,0.083333,0,0,1,6000,57.595083
507.144348,1,5708.18,1123.4,1,0.75,0,47,4000,5589.952268
816.82453,0.3,42.3,0,0.1,0,0.2,1,6000,361.853722
1526.506915,1,46.67,0,0.083333,0,0,1,1800,338.413344
7957.017218,1,0,0,0,0,0.25,0,9000,677.144841
79.189929,1,699.12,699.12,1,1,0,24,2500,697.977603
497.908027,1,245.39,245.39,0.583333,0.5,0,7,4000,328.796655
681.95925,1,98,0,0.166667,0,0,2,4000,192.369983
1535.248256,1,857.36,0,1,0,0,13,6550,3239.629759
1508.513765,0.818182,2747.12,1500,0.25,0.166667,0.083333,4,5000,4730.374245
11209.37076,1,11147.33,10009.93,1,1,0.166667,126,11000,7932.77402
201.3504,1,600,600,0.5,0.416667,0,6,1000,249.066308
